510,1508.132
511,1500.851
512,1493.562
513,1487.272
514,1481.108
515,1474.374
516,1466.818
517,1459.595
518,1454.27
519,1442.865
520,1436.074
521,1202.095
522,1197.069
523,1082.408
524,1070.609
525,1067.479
526,631.624
527,631.187
528,387.561
529,386.886
530,142.629
531,139.818
532,136.391
533,132.932
534,130.229
535,129.485
536,128.858
537,128.379
538,128.012
539,128.187
540,129.075
541,610.566
542,604.726
543,586.49
544,414.593
545,412.602
546,411.958
547,404.031
548,403.229
549,367.203
550,367.773
551,109.422
552,107.915
553,107.233
554,107.641
555,108.393
556,109.205
557,96.012
558,97.755
559,87.628
560,86.322
561,85.464
562,86.098
563,89.163
564,91.446
565,91.101
566,92.256
567,51.178
568,52.572
569,1642.627
570,1646.775
571,1014.015
572,909.006
573,903.172
574,643.344
575,646.921
576,589.902
577,593.713
578,598.697
579,602.396
580,217.149
581,193.934
582,193.67
583,190.631
584,603.967
585,578.494
586,578.34
587,573.603
588,553.69
589,529.468
590,481.095
591,145.469
592,148.832
593,151.228
594,153.876
595,163.499
596,164.621
597,412.457
598,400.099
599,403.284
600,375.401
601,376.36
602,378.733
603,369.363
604,363.863
605,412.05
606,401.089
607,348.57
608,333.483
609,343.545
610,356.701
611,352.123
612,317.734
613,214.538
614,290.913
615,267.068
616,240.038
617,239.125
618,265.733
619,266.109
620,160.544
621,160.874
622,152.814
623,92.773
624,132.899
625,113.497
626,107.597
627,108.801
628,60.28
629,109.503
630,39.166
631,37.898
632,38.552
633,37.949
634,39.824
635,41.473
636,93.084
637,74.837
638,94.043
639,120.001
640,175.161
641,117.187
642,74.632
643,71.585
644,60.726
645,154.752
646,157.709
647,158.136
648,245.635
649,234.094
650,235.727
651,261.167
652,260.329
653,330.973
654,328.273
655,334.954
656,356.499
657,416.969
658,421.208
659,445.808
660,537.85
661,534.998
662,519.388
663,519.652
664,656.051
665,636.696
666,639.04
667,641.909
668,366.21
669,363.639
670,348.444
671,296.149
672,391.703
673,72.128
674,468.802
675,448.071
676,450.923
677,71.072
678,69.1
679,475.059
680,145.519
681,150.58
682,155.265
683,156.287
684,331.583
685,328.261
686,314.032
687,309.604
688,315.098
689,251.101
690,249.027
691,193.279
692,250.221
693,253.747
694,256.563
695,258.756
696,355.372
697,356.366
698,352.343
699,349.227
700,346.519
701,350.628
702,354.547
703,358.577
704,360.756
705,536.902
706,270.397
707,270.647
708,479.765
709,479.766
710,297.839
711,298.584
712,301.31
713,306.69
714,311.854
715,312.525
716,356.894
717,355.614
718,351.944
719,344.59
720,342.966
721,336.693
722,330.971
723,324.825
724,214.716
725,216.565
726,216.502
727,217.304
728,218.369
729,246.296
730,246.34
731,145.779
732,139.995
733,132.911
734,116.181
735,129.291
736,93.485
737,92.55
738,145.658
739,157.105
740,160.693
741,160.598
742,160.236
743,169.433
744,173.876
745,179.521
746,187.365
747,201.076
748,212.842
749,158.549
750,192.098
751,197.234
752,111.115
753,96.475
754,99.661
755,149.683
756,152.053
757,158.592
758,168.167
759,164.172
760,169.466
761,354.148
762,349.078
763,316.474
764,317.864
765,3762.423
766,3759.142
767,3762.28
768,1953.691
769,1954.242
770,216.782
771,216.521
772,121.034
773,114.671
774,103.489
775,94.905
776,87.927
777,78.39
778,69.322
779,60.683
780,74.302
781,80.028
782,85.834
783,91.194
784,97.441
785,99.397
786,151.013
787,1370.369
788,1362.993
789,174.962
790,181.237
791,183.691
792,186.081
793,353.396
794,354.515
795,371.666
796,368.889
797,374.161
798,401.305
799,402.754
800,421.852
801,445.962
802,446.597
803,449.968
804,559.65
805,559.438
806,569.828
807,578.891
808,581.887
809,582.618
810,594.246
811,599.76
812,603.847
813,607.831
814,608.906
815,606.208
816,690.836
817,695.872
818,1783.09
819,1787.354
820,605.016
821,605.976
822,616.888
823,625.155
824,635.547
825,635.657
826,637.781
827,638.171
828,630.445
829,635.225
830,658.221
831,663.621
832,668.464
833,671.17
834,675.829
835,679.291
836,660.618
837,665.975
838,671.951
839,676.788
840,680.657
841,685.726
842,701.014
843,613.482
844,618.302
845,623.588
846,629.382
847,635.269
848,374.258
849,362.171
850,282.795
851,284.609
852,263.14
853,262.193
854,258.1
855,172.564
856,176.94
857,179.143
858,179.948
859,184.624
860,191.241
861,200.104
862,208.496
863,214.333
864,145.553
865,151.81
866,156.294
867,161.983
868,167.712
869,172.465
870,176.013
871,165.849
872,165.07
873,133.069
874,124.423
875,119.98
876,109.752
877,81.557
878,74.442
879,72.314
880,50.303
881,51.642
882,46.298
883,42.063
884,41.335
885,69.108
886,87.82
887,106.018
888,131.716
889,147.059
890,144.1
891,142.683
892,116.715
893,115.161
894,117.296
895,1712.319
896,1703.739
897,1695.181
898,1687.126
899,1668.676
900,1659.754
901,1654.763
902,1649.815
903,1645.982
904,1642.542
905,1639.107
906,1637.265
907,1635.718
908,1631.735
909,1627.284
910,1624.05
911,1619.538
912,1614.604
913,1610.373
914,1606.137
915,1601.202
916,1599.471
917,1598.828
918,1598.15
919,243.962
920,245.117
921,1596.127
922,1594.841
923,1594.273
924,1594.568
925,1592.28
926,1589.093
927,1584.715
928,1579.699
929,1574.658
930,1570.169
931,1565.323
932,1560.662
933,1557.488
934,1559.521
935,1560.325
936,1661.536
937,1664.005
938,1735.632
939,1735.742
940,105.749
941,109.662
942,114.149
943,116.649
944,74.643
945,81.973
946,88.575
947,94.052
948,100.819
949,132.668
950,146.534
951,140.117
952,751.425
953,756.417
954,134.626
955,129.912
956,120.723
957,99.974
958,94.476
959,92.659
960,206.455
961,206.731
962,420.474
963,420.99
964,421.397
965,444.022
966,443.485
967,474.88
968,472.817
969,475.314
970,475.163
971,474.789
972,535.307
973,480.398
974,474.381
975,479.798
976,484.293
977,486.169
978,486.186
979,493.107
980,744.026
981,503.91
982,498.998
983,496.591
984,492.232
985,485.37
986,481.856
987,512.056
988,519.165
989,527.387
990,535.367
991,529.939
992,541.835
993,547.621
994,646.627
995,652.399
996,555.259
997,558.039
998,562.833
999,569.949
1000,570.0
1001,576.003
1002,553.528
1003,550.646
1004,544.897
1005,539.35
1006,664.261
1007,640.333
1008,645.195
1009,602.633
1010,603.069
1011,652.467
1012,657.786
1013,654.31
1014,650.005
1015,648.566
1016,646.118
1017,636.514
1018,642.815
1019,671.712
1020,678.044
1021,682.796
1022,687.203
1023,694.318
1024,697.979
1025,703.075
1026,709.768
1027,716.808
1028,725.282
1029,733.087
1030,739.94
1031,595.294
1032,582.866
1033,762.929
1034,770.29
1035,776.893
1036,780.869
1037,783.994
1038,784.069
1039,784.446
1040,783.115
1041,917.317
1042,922.027
1043,1039.741
1044,1003.61
1045,997.255
1046,990.986
1047,986.032
1048,979.323
1049,972.141
1050,965.266
1051,960.634
1052,954.491
1053,947.477
1054,939.797
1055,931.991
1056,925.389
1057,882.684
1058,875.466
1059,868.678
1060,862.131
1061,855.129
1062,847.913
1063,841.32
1064,833.608
1065,828.535
1066,928.379
1067,924.964
1068,1154.152
1069,1147.784
1070,1003.724
1071,1006.013
1072,1009.685
1073,1013.449
1074,1015.928
1075,1022.632
1076,236.96
1077,236.001
1078,762.852
1079,768.213
1080,1029.19
1081,1036.022
1082,1041.553
1083,1046.788
1084,1054.593
1085,1061.254
1086,1069.439
1087,1072.56
1088,1111.816
1089,1107.574
1090,1094.271
1091,1097.916
1092,899.873
1093,896.619
1094,822.383
1095,815.162
1096,808.813
1097,802.879
1098,796.54
1099,790.152
1100,642.66
1101,635.43
1102,629.45
1103,623.847
1104,617.358
1105,614.35
1106,610.4
1107,606.187
1108,569.284
1109,562.524
1110,558.381
1111,551.39
1112,544.108
1113,537.811
1114,532.656
1115,528.057
1116,522.545
1117,517.338
1118,510.847
1119,770.777
1120,505.804
1121,499.493
1122,493.518
1123,487.699
1124,463.726
1125,454.163
1126,447.14
1127,319.355
1128,316.086
1129,315.024
1130,305.998
1131,293.827
1132,291.804
1133,299.637
1134,301.99
1135,555.773
1136,562.393
1137,567.431
1138,500.261
1139,499.617
1140,499.867
1141,498.945
1142,501.118
1143,585.447
1144,585.768
1145,586.138
1146,679.943
1147,685.946
1148,689.501
1149,694.925
1150,700.882
1151,706.129
1152,706.722
1153,709.993
1154,715.336
1155,720.498
1156,726.449
1157,730.723
1158,728.65
1159,420.485
1160,425.468
1161,302.36
1162,298.927
1163,734.592
1164,740.761
1165,735.347
1166,729.968
1167,725.348
1168,720.471
1169,715.142
1170,757.289
1171,756.471
1172,755.358
1173,749.433
1174,743.501
1175,740.742
1176,736.1
1177,741.729
1178,746.982
1179,752.327
1180,757.734
1181,775.948
1182,778.971
1183,784.712
1184,786.831
1185,379.508
1186,381.333
1187,376.728
1188,379.911
1189,380.619
1190,379.226
1191,378.798
1192,397.96
1193,415.977
1194,413.594
1195,407.367
1196,406.43
1197,405.126
1198,404.727
1199,414.68
1200,420.082
1201,1584.656
1202,1593.845
1203,1603.768
1204,1611.07
1205,421.978
1206,413.665
1207,411.302
1208,415.198
1209,432.804
1210,434.224
1211,392.325
1212,389.491
1213,385.819
1214,1627.004
1215,384.954
1216,381.682
1217,385.183
1218,390.731
1219,223.883
1220,231.631
1221,262.437
1222,322.018
1223,316.63
1224,305.966
1225,305.363
1226,1779.96
1227,284.679
1228,286.189
1229,195.81
1230,203.299
1231,209.43
1232,1416.237
1233,1412.09
1234,247.051
1235,254.299
1236,262.331
1237,271.695
1238,275.857
1239,279.122
1240,241.803
1241,246.459
1242,212.815
1243,986.266
1244,985.99
1245,980.937
1246,1777.135
1247,947.004
1248,941.994
1249,939.854
1250,934.693
1251,929.394
1252,923.916
1253,1407.15
1254,919.313
1255,915.794
1256,919.53
1257,922.116
1258,927.271
1259,928.586
1260,926.905
1261,928.164
1262,932.59
1263,934.307
1264,1048.09
1265,1048.141
1266,248.108
1267,248.554
1268,932.502
1269,936.141
1270,939.69
1271,940.572
1272,988.079
1273,1402.66
1274,1398.237
1275,992.634
1276,997.444
1277,1002.248
1278,1008.02
1279,1014.263
1280,1019.937
1281,1051.403
1282,1050.185
1283,1111.118
1284,1113.313
1285,1020.418
1286,1020.064
1287,1002.56
1288,911.656
1289,908.121
1290,902.785
1291,1383.432
1292,897.927
1293,892.457
1294,886.873
1295,881.374
1296,876.171
1297,870.905
1298,866.207
1299,865.247
1300,861.64
1301,856.085
1302,853.478
1303,796.175
1304,854.678
1305,857.628
1306,861.16
1307,863.95
1308,1376.697
1309,840.216
1310,827.933
1311,823.537
1312,821.006
1313,815.609
1314,810.95
1315,806.177
1316,801.585
1317,966.091
1318,972.332
1319,976.934
1320,978.196
1321,1615.957
1322,1614.069
1323,1614.27
1324,1615.705
1325,1619.088
1326,1620.94
1327,1610.29
1328,1717.786
1329,1731.146
1330,1606.698
1331,1598.875
1332,1592.571
1333,1586.38
1334,1581.306
1335,323.542
1336,324.095
1337,288.754
1338,283.691
1339,303.935
1340,307.697
1341,257.891
1342,262.017
1343,212.298
1344,214.467
1345,213.714
1346,215.407
1347,214.044
1348,218.504
1349,222.178
1350,131.123
1351,123.735
1352,114.743
1353,109.643
1354,101.112
1355,95.316
1356,92.728
1357,1290.771
1358,1265.888
1359,1260.36
1360,1261.291
1361,1310.8
1362,1316.312
1363,1261.346
1364,1255.682
1365,1257.522
1366,1297.717
1367,1304.79
1368,1322.359
1369,1324.327
1370,1329.225
1371,1335.578
1372,1342.711
1373,1346.793
1374,1352.019
1375,1358.642
1376,1366.358
1377,1356.776
1378,1350.386
1379,1342.54
1380,1334.77
1381,1378.779
1382,1386.244
1383,1394.022
1384,1403.337
1385,1409.57
1386,1417.644
1387,1420.498
1388,1435.337
1389,1382.286
1390,1381.658
1391,1326.098
1392,1318.483
1393,1312.892
1394,1306.764
1395,1300.348
1396,1297.785
1397,1290.76
1398,1282.916
1399,1267.09
1400,1261.887
1401,1261.394
1402,1266.225
1403,1264.386
1404,1261.421
1405,1257.857
1406,1254.652
1407,1251.854
1408,1249.792
1409,1248.168
1410,1256.381
1411,1258.184
1412,1274.524
1413,1272.8
1414,1316.898
1415,1321.391
1416,1327.969
1417,1334.582
1418,1578.875
1419,1580.718
1420,1572.197
1421,1563.954
1422,1556.653
1423,1248.644
1424,1241.54
1425,1235.842
1426,1232.865
1427,1227.437
1428,1221.607
1429,1218.058
1430,1212.495
1431,1206.591
1432,1190.86
1433,1184.096
1434,1176.343
1435,1168.283
1436,1160.61
1437,1141.444
1438,1135.134
1439,1128.128
1440,1121.828
1441,1115.241
1442,1099.861
1443,1091.818
1444,1089.888
1445,1089.145
1446,1086.366
1447,1087.402
1448,1090.725
1449,645.689
1450,640.173
1451,635.409
1452,625.525
1453,585.345
1454,602.078
1455,609.014
1456,616.151
1457,622.784
1458,628.902
1459,634.564
1460,583.301
1461,576.291
1462,571.267
1463,570.463
1464,470.06
1465,465.761
1466,460.005
1467,454.576
1468,448.431
1469,190.224
1470,189.115
1471,187.996
1472,184.844
1473,184.132
1474,441.842
1475,439.087
1476,433.801
1477,432.774
1478,242.096
1479,427.383
1480,422.695
1481,419.307
1482,398.603
1483,364.85
1484,272.006
1485,266.823
1486,250.21
1487,235.966
1488,235.861
1489,239.181
1490,218.82
1491,214.916
1492,193.531
1493,181.189
1494,175.137
1495,173.026
1496,171.754
1497,156.604
1498,150.588
1499,158.945
1500,220.826
1501,222.372
1502,134.258
1503,134.846
1504,135.136
1505,135.472
1506,136.072
1507,156.793
1508,157.176
1509,158.168
1510,158.128
1511,152.225
1512,146.76
1513,141.394
1514,135.959
1515,131.994
1516,530.814
1517,531.192
1518,478.964
1519,475.663
1520,472.766
1521,469.408
1522,467.719
1523,469.668
1524,463.409
1525,463.66
1526,463.832
1527,463.694
1528,465.733
1529,1796.278
1530,1799.808
1531,459.778
1532,457.416
1533,453.754
1534,388.344
1535,390.666
1536,388.501
1537,388.008
1538,386.16
1539,383.387
1540,381.209
1541,949.018
1542,949.012
1543,128.321
1544,125.97
1545,122.993
1546,119.657
1547,115.741
1548,113.296
1549,109.071
1550,108.35
1551,107.436
1552,103.596
1553,99.617
1554,122.32
1555,117.939
1556,117.362
1557,112.089
1558,105.943
1559,99.481
1560,95.202
1561,103.157
1562,109.351
1563,115.762
1564,117.03
1565,118.057
1566,159.515
1567,162.412
1568,161.604
1569,161.929
1570,124.068
1571,125.006
1572,125.525
1573,125.923
1574,120.426
1575,114.607
1576,110.82
1577,89.369
1578,92.266
1579,100.435
1580,94.276
1581,85.768
1582,80.038
1583,78.089
1584,71.74
1585,64.692
1586,58.439
1587,57.467
1588,49.715
1589,46.283
1590,63.895
1591,81.38
1592,87.529
1593,88.427
1594,1792.009
1595,1782.061
1596,1781.706
1597,1781.087
1598,1822.68
1599,1819.104
1600,1814.653
1601,1810.171
1602,1804.66
1603,1799.386
1604,1796.398
1605,1792.673
1606,1790.227
1607,1792.614
1608,1616.466
1609,1609.935
1610,1609.313
1611,1614.319
1612,1615.573
1613,1612.003
1614,1602.045
1615,1603.309
1616,1415.685
1617,1415.372
1618,1415.18
1619,1428.484
1620,1426.221
1621,1324.436
1622,1325.025
1623,1268.279
1624,1370.556
1625,1376.421
1626,1098.219
1627,1002.063
1628,1003.549
1629,1011.199
1630,1009.883
1631,1005.571
1632,928.932
1633,912.369
1634,910.26
1635,783.843
1636,783.833
1637,782.389
1638,783.522
1639,782.787
1640,782.965
1641,785.757
1642,784.351
1643,783.882
1644,682.463
1645,684.464
1646,643.117
1647,638.605
1648,634.896
1649,636.324
1650,645.716
1651,646.834
1652,654.284
1653,653.54
1654,576.388
1655,493.832
1656,496.343
1657,496.803
1658,475.243
1659,443.154
1660,339.59
1661,338.5
1662,336.275
1663,335.496
1664,317.331
1665,317.955
1666,318.696
1667,320.574
1668,322.131
1669,152.653
1670,156.94
1671,212.452
1672,215.685
1673,167.967
1674,169.958
1675,150.798
1676,147.062
1677,1793.174
1678,434.157
1679,404.432
1680,389.53
1681,384.841
1682,374.432
1683,375.57
1684,375.601
1685,381.289
1686,386.299
1687,405.065
1688,407.199
1689,397.906
1690,340.217
1691,354.661
1692,288.227
1693,278.697
1694,276.556
1695,3753.036
1696,3755.72
1697,3760.411
1698,3761.736
1699,237.721
1700,234.275
1701,232.209
1702,228.453
1703,227.055
1704,220.669
1705,223.378
1706,226.442
1707,191.891
1708,195.304
1709,195.697
1710,306.743
1711,306.045
1712,299.162
1713,296.82
1714,270.768
1715,282.622
1716,281.551
1717,257.801
1718,262.003
1719,245.146
1720,236.068
1721,213.996
1722,232.25
1723,234.609
1724,233.395
1725,233.763
1726,213.124
1727,215.722
1728,217.254
1729,221.204
1730,216.464
1731,195.735
1732,190.58
1733,187.522
1734,201.069
1735,206.015
1736,211.959
1737,214.298
1738,214.099
1739,198.058
1740,191.708
1741,188.698
1742,158.304
1743,145.794
1744,136.016
1745,134.597
1746,133.111
1747,131.681
1748,131.213
1749,136.866
1750,155.158
1751,122.327
1752,98.75
1753,98.813
1754,140.871
1755,141.648
1756,118.054
1757,116.177
1758,78.458
1759,56.929
1760,57.14
1761,75.166
1762,86.28
1763,117.01
1764,112.458
1765,116.819
1766,110.102
1767,132.053
1768,132.957
1769,266.865
1770,262.735
1771,91.554
1772,62.413
1773,62.581
1774,63.072
1775,104.632
1776,105.369
1777,100.621
1778,146.076
1779,167.023
1780,230.043
1781,229.75
1782,230.037
1783,172.686
1784,179.883
1785,180.409
1786,177.93
1787,216.449
1788,171.604
1789,291.676
1790,291.55
1791,314.581
1792,312.12
1793,309.954
1794,308.714
1795,150.942
1796,139.807
1797,115.435
1798,102.127
1799,103.943
1800,147.171
1801,1824.261
1802,1823.866
1803,1824.91
1804,1827.641
1805,1825.923
1806,1825.865
1807,1827.018
1808,1828.391
1809,1827.433
1810,299.752
1811,296.547
1812,293.537
1813,137.2
1814,133.852
1815,44.718
1816,172.015
1817,186.226
1818,210.472
1819,214.139
1820,278.766
1821,279.348
1822,229.453
1823,229.214
1824,241.762
1825,243.397
1826,239.694
1827,236.73
1828,247.514
1829,293.461
1830,294.128
1831,284.944
1832,284.243
1833,287.617
1834,286.716
1835,298.918
1836,294.132
1837,294.892
1838,297.269
1839,298.436
1840,270.464
1841,270.823
1842,288.11
1843,287.595
1844,306.776
1845,263.624
1846,380.615
1847,380.28
1848,362.586
1849,362.35
1850,365.724
1851,368.616
1852,370.856
1853,383.953
1854,382.427
1855,379.523
1856,376.245
1857,374.239
1858,354.414
1859,341.806
1860,355.942
1861,398.638
1862,395.326
1863,394.87
1864,403.79
1865,404.196
1866,404.132
1867,422.028
1868,421.984
1869,429.227
1870,429.401
1871,456.475
1872,457.099
1873,468.51
1874,484.031
1875,485.075
1876,561.604
1877,564.48
1878,565.388
1879,155.667
1880,159.236
1881,504.079
1882,501.569
1883,531.152
1884,530.417
1885,530.063
1886,513.636
1887,553.805
1888,582.1
1889,635.687
1890,628.658
1891,630.227
1892,637.401
1893,637.635
1894,604.982
1895,703.521
1896,679.217
1897,679.715
1898,713.866
1899,757.523
1900,585.977
1901,928.696
1902,864.509
1903,861.712
1904,860.797
1905,859.926
1906,782.167
1907,781.263
1908,1715.644
1909,1717.682
1910,1954.097
1911,1954.511
1912,1048.097
1913,1113.67
1914,1021.997
1915,1021.514
1916,1514.711
1917,1514.438
1918,1560.92
1919,1637.248
1920,1650.845
1921,1650.978
1922,1735.887
1923,1736.556
1924,1735.216
1925,1703.454
1926,1704.061
1927,321.88
1928,322.019
1929,316.324
1930,324.414
1931,315.54
1932,1674.39
1933,1659.552
1934,1659.112
1935,890.11
1936,886.285
1937,141.886
1938,86.923
1939,89.182
1940,89.302
1941,227.493
1942,112.288
1943,1808.434
1944,1809.25
1945,163.841
1946,163.157
1947,141.698
1948,138.502
1949,212.033
1950,213.651
1951,1805.346
1952,125.163
1953,1674.53
1954,1676.564
1955,1682.334
1956,892.62
1957,69.775
1958,69.232
1959,60.863
1960,62.491
1961,211.226
1962,207.39
1963,142.602
1964,142.672
1965,123.257
1966,123.681
1967,120.86
1968,147.372
1969,148.399
1970,159.681
1971,156.521
1972,317.721
1973,314.687
1974,340.473
1975,345.849
1976,348.841
1977,352.021
1978,355.74
1979,355.757
1980,355.472
1981,353.747
1982,352.649
1983,355.474
1984,357.974
1985,356.628
1986,352.755
1987,346.858
1988,342.934
1989,340.37
1990,339.364
1991,336.99
1992,334.826
1993,334.515
1994,331.245
1995,327.41
1996,324.197
1997,321.289
1998,250.959
1999,247.215
2000,249.564
2001,252.905
2002,236.772
2003,282.871
2004,286.261
2005,303.77
2006,302.654
2007,302.053
2008,297.269
2009,292.099
2010,295.251
2011,298.798
2012,308.714
2013,310.091
2014,313.298
2015,313.386
2016,307.199
2017,307.907
2018,109.604
2019,201.269
2020,229.092
2021,229.703
2022,230.605
2023,231.896
2024,294.749
2025,291.786
2026,266.093
2027,346.589
2028,350.171
2029,349.318
2030,338.506
2031,341.308
2032,344.958
2033,347.166
2034,318.885
2035,318.989
2036,321.288
2037,324.658
2038,374.195
2039,376.522
2040,378.21
2041,370.545
2042,369.641
2043,374.059
2044,377.057
2045,380.675
2046,394.315
2047,395.131
2048,396.792
2049,400.296
2050,536.159
2051,588.4
2052,678.998
2053,929.193
2054,931.462
2055,1558.295
2056,1558.808
2057,276.119
2058,306.077
2059,215.672
2060,233.975
2061,277.137
2062,277.566
2063,277.64
2064,1609.46
2065,635.451
2066,1559.95
2067,399.921
2068,636.321
2069,912.371
2070,909.007
2071,1267.093
2072,1272.362
2073,279.122
2074,340.218
2075,338.362
2076,262.929
2077,142.597
2078,103.94
2079,193.858
